text,hatespeech_comb,hatespeech_G1,annotator_G1,hatespeech_G2,annotator_G2,hatespeech_G3,annotator_G3,pre_processed_text
"RT @edmilsonpapo10: @rodrigojfmg1 eu defendi Reinaldo várias vezes, mas agora ele mentiu descaradamente isso não tem defesa... https://t.co _",0,1,E,0.0,I,0,B,rt edmilsonpapo defendi reinaldo várias vezes agora mentiu descaradamente defesa httpstco
"RT @edmilsonpapo10: Só canalhas desocupados exigem inutilidades como essa...
Aliás, o Rio sempre sai na frente quando o assunto são canalha _",1,1,D,1.0,V,0,C,rt edmilsonpapo canalhas desocupados exigem inutilidades aliás rio sempre sai frente assunto canalha
"RT @edmilsonpapo10: Suplicy implorou por uma reunião com Dilma, mas nunca foi atendido...
Marcelo Odebrecht teve mais de 100 reuniões com D _",0,1,A,0.0,V,0,A,rt edmilsonpapo suplicy implorou reunião dilma nunca atendido marcelo odebrecht reuniões d
"RT @eduardadosite: feliz dia das mulheres para Beatriz, que foi vitima de estupro coletivo por 33 caras no RJ. sem apoio algum e ainda com _",0,1,D,0.0,I,0,A,rt eduardadosite feliz dia mulheres beatriz vitima estupro coletivo caras rj apoio algum ainda
RT @EdyReskova: O BARCELONA EXPLICANDO A VITÓRIA: VIMOS O ADVERSÁRIO TODO DE BRANCO E ACHAMOS  QUE ERA O REAL MADRID...,0,0,E,0.0,V,0,A,rt edyreskova barcelona explicando vitória vimos adversário todo branco achamos real madrid
"RT @eeobala: Mulher esperta sabe ter um homem na palma da mão , mulher burra apenas acha que tem mais na vdd não tem nada",1,1,C,1.0,Dani,0,D,rt eeobala mulher esperta sabe ter homem palma mão mulher burra apenas acha vdd nada
"RT @Egocentricpapi: Mulher inteligente é outro mambo ya, não tem como! Burra não, pode ser bue bonita mas burra ta gato, pode morrer..",1,1,D,1.0,B,1,B,rt egocentricpapi mulher inteligente outro mambo ya burra pode bue bonita burra ta gato pode morrer
"RT @Egocentricpapi: Mulher que apanha de homem e ainda assim continua com ele é burra!!
Att: Não perguntei nada, é burra e acabou",1,1,A,1.0,S,1,A,rt egocentricpapi mulher apanha homem ainda assim continuum burra att perguntei nada burra acabou
RT @eita_barbzz: Acho mó engraçado o galero que tenta chamar atenção fznd piadinha burra sobre o dia da mulher,0,0,B,1.0,It,0,D,rt eitabarbzz acho mó engraçado galero tenta chamar atenção fznd piadinha burra sobre dia mulher
RT @EliasMinotto: @ArantxaNome As mulheres de direita sempre são lindas! haha,0,0,A,1.0,Dani,0,D,rt eliasminotto mulheres direita sempre lindas haha
"RT @Elizaqueta1: Se as crianças gays que que assistem casais heteros a se beijar não ficam 'direitos',como è q supostamente vai acontecer o _",1,1,C,0.0,Dani,1,E,rt elizaqueta crianças gay assistem casais heteros beijar ficam direitoscomo è q supostamente vai acontecer
RT @elmalditocabron: @tlmota @otmar03 existe alguma pauta feminista que não seja de extrema esquerda?,0,1,D,0.0,B,0,C,rt elmalditocabron existe alguma pauta feminista extremum esquerda
RT @eloisioalmeida: @Justiceiro_Sujo Me mostre um patrulheiro(a) do politicamente correto e eu te mostro um hipócrita,1,1,E,1.0,S,0,E,rt eloisioalmeida mostre patrulheiroa politicamente correto mostro hipócrita
RT @EmillyMutirao: #LulaPrezidente  #BBB17 Quem você Votaria? @LulapeloBrasil @silva_marina  @AecioNeves @jairbolsonaro,0,0,D,0.0,B,0,A,rt emillymutirao lulaprezidente bbb votaria jairbolsonaro
RT @EmmanuelaJacira: Amei esse @Justiceiro_Sujo. Tão provando como essa onda do politicamente correto é a maior farsa inventada nos últimos _,0,1,D,0.0,B,0,E,rt emmanuelajacira amei justiceirosujo tão provando onda politicamente correto maior farsa inventada últimos
RT @Entrevistamento: Quando a vaga não oferece estado democrático de direito https://t.co/sbhAPj3Btp,0,0,C,1.0,It,0,D,rt entrevistamento vaga oferece estado democrático direito httpstcosbhapjbtp
"RT @erickdau: Como eu disse, eu vi. 
@PMERJ atirando com bala de verdade em manifestação. https://t.co/hH36zaxDtK",0,1,E,0.0,It,0,D,rt erickdau disse vi atirando bala verdade manifestação httpstcohhzaxdtk
"RT @erickdau: Polícia militar acaba de dar tiro de pistola pra cima. Ninguém me contou, eu vi. https://t.co/ogbg21NlQ3",0,1,A,0.0,Dani,0,E,rt erickdau polícia militar acaba dar tiro pistola pra cima ninguém contou vi httpstcoogbgnlq
"RT @EricksonEriie: @Curate_Angola não sei, nunca vi o desenho em questão, porém se é para idades que não podem ver beijo gay também não pod _",0,1,A,0.0,I,0,D,rt ericksoneriie sei nunca vi desenho questão porém idades podem ver beijo gay pod
RT @error4h: Olá eu sei que não te chamas Angola....mas podias ser minha ;),1,1,A,1.0,I,0,A,rt errorh olá sei chamas angolamas podias
RT @esquerdopatata: 'ai to pensando em VIRAR sapatão pq homem n presta' https://t.co/YOEsA2PcGA,0,1,B,0.0,B,0,C,rt esquerdopatata ai to pensando virar sapatão pq homem n presta httpstcoyoesapcga
RT @estadohiramico: a prova maior de que o feminismo é lixo é a ausencia de textao delas pro islä que cobre as mulheres da cabeça aos pès e _,1,1,A,1.0,I,1,B,rt estadohiramico prova maior feminismo lixo ausencia textao pro islä cobre mulheres cabeça pès
RT @estadohiramico: assim funciona o feminismo se você é mulher e não segue a cartilha você não representa as mulheres. Lixo de movimento h _,1,1,E,0.0,I,1,A,rt estadohiramico assim funciona feminismo mulher segue cartilha representa mulheres lixo movimento h
RT @estadohiramico: o cara entrevistou o @BolsonaroSP ficou igual uma putinha concordando e agora lança essa legenda canalha. Que arrombado _,1,1,A,1.0,Dani,1,A,rt estadohiramico cara entrevistou ficou igual putinha concordando agora lança legenda canalha arrombado
RT @estadohiramico: quem é playboy safado fortalece no RT,1,1,E,1.0,V,1,B,rt estadohiramico playboy safado fortalece rt
RT @EtBipolar: nois dá conselho mas no fundo nois que tá precisando,0,0,B,0.0,Dani,0,A,rt etbipolar nois dá conselho fundo nois tá precisando
RT @euidiotices: qnd eu me arrependo da mensagem que mandei https://t.co/vigF49qJZn,0,0,C,0.0,B,0,C,rt euidiotices qnd arrependo mensagem mandei httpstcovigfqjzn
RT @eviesramos: eu amo a indústria sapatao brasileira https://t.co/zFYB8TgiA0,0,0,D,0.0,I,0,C,rt eviesramos amo indústria sapatao brasileira httpstcozfybtgia
RT @ezvenus_: Incrível a facilidade que sapatao tem pra namorar,1,1,B,1.0,B,0,B,rt ezvenus incrível facilidade sapatao pra namorar
"RT @fabioiwa: Quem aplaude a decisão da justiça que condenou Levy Fidelix por homofobia, não entende nada sobre ditadura e muito menos sobr _",1,1,A,1.0,It,1,B,rt fabioiwa aplaude decisão justiça condenou levy fidelix homofobia entende nada sobre ditadura menos sobr
RT @Fagoncalves_: @direitafalando amei esse tt,0,0,B,1.0,It,0,D,rt fagoncalves amei tt
RT @falloneil: bicho me senti muito burra só ouvindo essa mulher falar #MasterChefBR,1,1,B,0.0,Dani,1,B,rt falloneil bicho sent burra ouvindo mulher falar masterchefbr
"RT @Famel_Zundapp: Bom dia, contribuintes!
Quando é que há uma comissão parlamentar de inquérito sobre a inutilidade das comissões parlamen _",0,1,E,0.0,S,0,E,rt famelzundapp bom dia contribuintes comissão parlamentar inquérito sobre inutilidade comissões parlamen
"RT @FatosEsquerda: A grande mídia e autoridades locais ignoraram: Rotherham, a cidade que teve mais de 1,400 crianças estupradas por islâmi _",0,0,B,0.0,V,0,C,rt fatosesquerda grande mídia autoridades locais ignoraram rotherham cidade crianças estupradas islâmi
"RT @FatosEsquerda: @Justiceiro_Sujo já eu, acho que o habib's deveria fazer um mapeamento de cada ativista que falou merda e meter o famoso _",0,1,D,0.0,B,0,A,rt fatosesquerda acho habibs deveria fazer mapeamento cada ativista falou merda meter famoso
RT @FatosEsquerda: Nível de jornalismo: A Globo News pela correspondente Carolina Cimenti levou fé num documento sem verificação sobre Trum _,0,1,E,0.0,It,0,D,rt fatosesquerda nível jornalismo globo news correspondente carolina cimenti levou fé documento verificação sobre trum
RT @favcamzjb: cheguei à conclusão de que eu sou feia e gorda,0,0,B,0.0,I,0,E,rt favcamzjb cheguei conclusão feia gorda
"RT @felipefepacivil: O bom de viajar só com a mochila, é pq é só uma mochila",0,0,A,0.0,B,0,B,rt felipefepacivil bom viajar mochila pq mochila
RT @felipefepacivil: pessoas mais sensata e onde habita,0,0,E,0.0,I,0,E,rt felipefepacivil pessoas sensata onde habita
RT @FEMALEJIGGA: Alguém me da https://t.co/ikh6nrNeWl,0,0,A,0.0,Dani,0,E,rt femalejigga alguém httpstcoikhnrnewl
RT @feministinho: Deixei minha redação do enem em branco pois quem sou eu pra falar sobre feminismo,1,1,E,1.0,V,0,E,rt feministinho deixei redação enem branco poi pra falar sobre feminismo
RT @feministinho: Hoje vi uma mulher se afogando no clube. Fiquei apenas de longe incentivando-a para não roubar seu protagonismo. O velóri _,0,0,E,1.0,Dani,0,C,rt feministinho hoje vi mulher afogando clube fiquei apenas longe incentivandoa roubar protagonismo velóri
RT @feministinho: #meuamigosecreto sou eu mesmo,0,0,A,0.0,V,1,B,rt feministinho meuamigosecreto
RT @Fernando_Songo: @HumorNegroo Denunciei ! #TrolandocomHumorNegro haha,0,0,D,0.0,I,0,C,rt fernandosongo denunciei trolandocomhumornegro haha
"RT @ffernas: Pq é tão dificil admitir q ser homem ou mulher, gay ou n, branco ou negro n diz nada, só o q ha é gente honesta ou n, boa ou r _",0,0,B,1.0,B,0,E,rt ffernas pq tão dificil admitir q homem mulher gay n branco negro n diz nada q ha gente honesta n boa r
RT @FHenriques: Todos os estados excepto dois (e) não cumprem as suas obrigações em relação a acolhimento de refugiados vindos de e _,0,1,A,0.0,Dani,0,C,rt fhenriques todos estados excepto doi cumprem obrigações relação acolhimento refugiados vindos
RT @FifaOverHoes: Mostrar relacionamento gay não tem problema. Basta não ser homossexual. https://t.co/Trx6lPIVI4,1,1,D,1.0,B,1,B,rt fifaoverhoes mostrar relacionamento gay problema basta homossexual httpstcotrxlpivi
"RT @FilhaDeEva_: ... Agora refugiados com uma ideologia e Cultura completamente INCOMPATÍVEIS com as nossas, aí não tem como mesmo!",1,1,E,1.0,Dani,0,C,rt filhadeeva agora refugiados ideologia cultura completamente incompatíveis aí
RT @Filipe_3000: Não sou contra relacionamentos homossexuais mas isso é negativo. https://t.co/1AZyTAQOzt,0,1,A,0.0,B,0,C,rt filipe contra relacionamentos homossexuais negativo httpstcoazytaqozt
RT @flavinhocn: Vamos levantar a hastag #IvesGandraFilhoMinistroSTF  Agora é pressão total @MichelTemer! Copie e poste na sua timeline! RT,0,0,C,0.0,I,0,B,rt flavinhocn vamos levantar hastag ivesgandrafilhoministrostf agora pressão total micheltemer copie poste timeline rt
"RT @FlavioBolsonaro: Ele já foi respondeu por pedofilia e agora será processado por calúnia, contida dentro da igreja! https://t.co/E1ALBef _",0,1,E,0.0,I,0,D,rt flaviobolsonaro respondeu pedofilia agora processado calúnia contida dentro igreja httpstcoealbef
"RT @FlavioBolsonaro: O @reinaldoazevedo deveria, como fizemos, visitar o Museu do Holocausto antes de desdenhar do sofrimento dos judeus pa _",0,0,A,0.0,V,0,E,rt flaviobolsonaro deveria fizemos visitar museu holocausto ante desdenhar sofrimento judeus pa
"RT @FlavioBolsonaro: O @reinaldoazevedo pode usar seus canais para defender o PSDBista de estimação que quiser, mas não para cometer crime _",0,1,A,0.0,V,0,C,rt flaviobolsonaro pode usar canais defender psdbista estimação quiser cometer crime
"RT @FlavioBolsonaro: @Tatawernech Temos fãs e eleitores, muitos eleitores. Viva a democracia! #Bolsonaro2018",0,0,B,0.0,V,0,B,rt flaviobolsonaro fãs eleitores muitos eleitores viva democracia bolsonaro
"RT @flaviomorgen: As pessoas sabem o que significa o PIB de 2016? Que em 2 anos, o país está 7,36% mais pobre? Se soubessem, petista não sa _",0,1,A,0.0,S,0,A,rt flaviomorgen pessoas sabem significa pib ano país pobre soubessem petista sa
"RT @flaviomorgen: Quantos robôs da Pepper precisaram para as tags pró-PT, enquanto o povão honesto e trabalhador meteu um #BolsonaroPreside _",0,1,B,0.0,I,0,E,rt flaviomorgen quantos robôs pepper precisaram tag própt enquanto povão honesto trabalhador meteu bolsonaropreside
"RT @flaviomorgen: Se você falar 'Os EUA espionam', todo mundo denuncia. Se falar 'O Obama espiona', aí não, veja bem, veja só, não é assim, _",0,1,C,0.0,S,0,D,rt flaviomorgen falar eua espionam todo mundo denuncia falar obama espiona aí veja bem veja assim
RT @fm_carv: vai um Porto Ferreira? #tugao https://t.co/AjdGmnGKyc,0,0,D,0.0,Dani,0,C,rt fmcarv vai porto ferreira tugao httpstcoajdgmngkyc
RT @fofocasonline: Este é o islamismo..... A triste realidade que a imprensa #fakenews se recusa a nos mostrar.  https://t.co/0lcwY4ri6M,1,1,D,1.0,Dani,0,D,rt fofocasonline islamismo triste realidade imprensa fakenews recusa mostrar httpstcolcwyrim
RT @fofocasonline: Terrorista se fantasiou de 'refugiado' e se mandou para a Europa cortar mais cabeças por lá https://t.co/pZkQ8ha89K,0,1,D,0.0,B,0,D,rt fofocasonline terrorista fantasiou refugiado mandou europa cortar cabeças lá httpstcopzkqhak
RT @FolhadSP: Em homenagem a Revolução Russa; Bancada do Psol quer que relógios sejam atrasados em 1 Século https://t.co/Qdw0doK8WH,0,0,D,0.0,B,0,E,rt folhadsp homenagem revolução russa bancada psol quer relógios atrasados século httpstcoqdwdokwh
RT @ForteMulher: O que você precisa é não precisar de ninguém.,0,0,D,0.0,I,0,E,rt fortemulher precisa precisar ninguém
RT @franciscopombo: Eu sou contra a Eutanásia porque acho que a Europa não se deve misturar com outros continentes.,1,1,B,1.0,Dani,1,A,rt franciscopombo contra eutanásia porque acho europa deve misturar outros continentes
"RT @frasesdegays: se você não tem uma prima sapatão, a prima sapatão é você",1,1,B,1.0,S,0,E,rt frasesdegays prima sapatão prima sapatão
RT @FridasUnidas: 8 de março!!! Todas na rua!!! #feminismo #feministas #oitodemarço https://t.co/eLSkoJI7oV,0,0,B,0.0,I,1,B,rt fridasunidas março toda rua feminismo feministas oitodemarço httpstcoelskojiov
"RT @FromHell6661: Quando o patrão pede pra fazer hora extra a mulherada inventa que tá ate com família doente em casa
E depois não sabe pq _",0,0,B,1.0,B,0,A,rt fromhell patrão pede pra fazer hora extra mulherada inventa tá ate família doente casa sabe pq
"RT @FussballSehr: Operação Research
Universidade Federal
Delator da Odebrecht https://t.co/nCDH6OQssR",0,0,E,0.0,V,0,B,rt fussballsehr operação research universidade federal delator odebrecht httpstconcdhoqssr
RT @fvicentedasilva: São anónimos porque temem represálias profissionais como as que o Sócrates exercia sobre as pessoas que estavam no seu _,0,0,E,0.0,Dani,0,D,rt fvicentedasilva anónimos porque temem represálias profissionais sócrates exercia sobre pessoas
RT @gabbii_222: Rindo muito com @direitafalando KKKKKKKKKKKK vale a pena,0,0,B,0.0,V,0,A,rt gabbii rindo kkkkkkkkkkkk vale pena
RT @gabie_rochaa: e olha pra cara gorda e feia de Isabelle .. sem contar da voz irritante dela https://t.co/3PfOO1yeRf,1,1,D,1.0,V,1,C,rt gabierochaa olha pra cara gorda feia isabelle contar voz irritante httpstcopfooyerf
"RT @gabrielasoligo: Hj é mulher maravilhosa, mulher é isso e aquilo..amanhã é pq mulher é tudo burra, N pode dirigir, lugar de mulher é no _",1,1,D,1.0,S,1,A,rt gabrielasoligo hj mulher maravilhosa mulher aquiloamanhã pq mulher tudo burra n pode dirigir lugar mulher
"RT @GABRIELPlNHEIRO: Alguém lembra da Dilma sendo grampeada, Petrobrás?
Foi no governo Obama",0,1,C,0.0,I,0,D,rt gabrielplnheiro alguém lembra dilma sendo grampeada petrobrás governo obama
RT @GABRIELPlNHEIRO: Arthur é a favor da sexualização das crianças? https://t.co/stiuFhWde0,1,1,A,0.0,B,1,B,rt gabrielplnheiro arthur favor sexualização crianças httpstcostiufhwde
"RT @GABRIELPlNHEIRO: As feministas tão contra a Emma Watson por causa do decote dela  aahahah
Bem feito https://t.co/sNePeENnO0",1,1,C,1.0,Dani,0,B,rt gabrielplnheiro feministas tão contra emma watson causa decote aahahah bem feito httpstcosnepeenno
RT @GABRIELPlNHEIRO: Ato em apoio ao Trump em Miami  A imprensa brasileira não vai te mostrar isso https://t.co/f2LnBon9W9,0,1,A,0.0,B,0,A,rt gabrielplnheiro ato apoio trump miami imprensa brasileira vai mostrar httpstcoflnbonw
RT @GABRIELPlNHEIRO: Bolsonaro diz no vídeo que é bom coibir jogos violentos pra crianças pequenas Cada um cuida do seu filho https://t.co/ _,0,1,D,0.0,Dani,0,A,rt gabrielplnheiro bolsonaro diz vídeo bom coibir jogos violentos pra crianças pequenas cada cuida filho httpstco
RT @GABRIELPlNHEIRO: Comentarista da Globo News tem orgulho de posar ao lado de homem que fez parte de uma organização terrorista q matou m _,0,0,B,0.0,B,0,A,rt gabrielplnheiro comentarista globo news orgulho posar lado homem fez parte organização terrorista q matou m
"RT @GABRIELPlNHEIRO: Dória diz que é esquerda aqui, admira o adorador da maconha FHC https://t.co/dCt2XtFV7Q",1,1,E,1.0,B,0,D,rt gabrielplnheiro dória diz esquerda aqui admira adorador maconha fhc httpstcodctxtfvq
RT @GABRIELPlNHEIRO: Esse é o cara que vai ser responsável pela diplomacia do Brasil com os EUA https://t.co/VCyBhiJmRo,0,0,B,0.0,B,0,A,rt gabrielplnheiro cara vai responsável diplomacia brasil eua httpstcovcybhijmro
RT @GABRIELPlNHEIRO: @Estadao Esse padre já foi acusado de pedofilia e pagou a família da vítima,0,1,B,0.0,I,0,A,rt gabrielplnheiro padre acusado pedofilia pagou família vítima
"RT @GABRIELPlNHEIRO: Feliz dia internacional da mulher 
  Margaret Thatcher no tanque https://t.co/7l2Vtejxrf",0,0,C,0.0,S,0,E,rt gabrielplnheiro feliz dia internacional mulher margaret thatcher tanque httpstcolvtejxrf
RT @GABRIELPlNHEIRO: FHC e Reinaldo com o mesmo discurso https://t.co/XNAE2FdNHz,0,0,E,0.0,I,0,C,rt gabrielplnheiro fhc reinaldo discurso httpstcoxnaefdnhz
RT @GABRIELPlNHEIRO: Foi assaltar e levou bala https://t.co/wgsMhOtxun,0,0,E,0.0,B,0,C,rt gabrielplnheiro assaltar levou bala httpstcowgsmhotxun
